Row_ID,Order_ID,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Days,Order_Date,Ship_Date,Season,Profit_Margin
98,US-2023-169390,"Second Class",CS-12250,"Chris Selesnick",Corporate,"United States","New York City","New York",10024,East,OFF-ST-10001558,"Office Supplies",Storage,"Acco Perma 4000 Stacking Storage Drawers",64.96,4,0.00,9.74,3,2023-02-07,2023-02-10,Winter,0.1499
99,US-2023-107755,"Standard Class",CK-12760,"Cyma Kinney",Corporate,"United States",Linden,"New Jersey",7036,East,TEC-AC-10000710,Technology,Accessories,"Maxell DVD-RAM Discs",115.36,7,0.00,49.60,5,2023-02-07,2023-02-12,Winter,0.4300
100,US-2023-125759,"First Class",NM-18445,"Nathan Mautz","Home Office","United States","North Las Vegas",Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0.00,5.53,1,2023-02-08,2023-02-09,Winter,0.3798
101,US-2023-168368,"Second Class",GA-14725,"Guy Armstrong",Consumer,"United States",Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0.00,15.22,4,2023-02-11,2023-02-15,Winter,0.2500
102,US-2023-168368,"Second Class",GA-14725,"Guy Armstrong",Consumer,"United States",Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66" x 60", Lip 20" x 11" -90 Degree Angle",332.94,3,0.00,53.27,4,2023-02-11,2023-02-15,Winter,0.1600
103,US-2023-127614,"Standard Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,"Hon 2111 Invitation Series Corner Table",1256.22,6,0.00,75.37,4,2023-02-11,2023-02-15,Winter,0.0600
104,US-2023-127614,"Standard Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Chesapeake,Virginia,23320,South,OFF-BI-10003291,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",17.46,2,0.00,8.21,4,2023-02-11,2023-02-15,Winter,0.4702
105,US-2023-168368,"Second Class",GA-14725,"Guy Armstrong",Consumer,"United States",Columbia,Missouri,65203,Central,OFF-BI-10004654,"Office Supplies",Binders,"VariCap6 Expandable Binder",51.90,3,0.00,24.39,4,2023-02-11,2023-02-15,Winter,0.4699
106,US-2023-168368,"Second Class",GA-14725,"Guy Armstrong",Consumer,"United States",Columbia,Missouri,65203,Central,OFF-BI-10004728,"Office Supplies",Binders,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",9.64,2,0.00,4.43,4,2023-02-11,2023-02-15,Winter,0.4595
107,US-2023-168368,"Second Class",GA-14725,"Guy Armstrong",Consumer,"United States",Columbia,Missouri,65203,Central,OFF-LA-10004853,"Office Supplies",Labels,"Avery 483",14.94,3,0.00,6.87,4,2023-02-11,2023-02-15,Winter,0.4598
108,US-2023-168368,"Second Class",GA-14725,"Guy Armstrong",Consumer,"United States",Columbia,Missouri,65203,Central,OFF-ST-10002583,"Office Supplies",Storage,"Fellowes Neat Ideas Storage Cubes",64.96,2,0.00,2.60,4,2023-02-11,2023-02-15,Winter,0.0400
109,US-2023-127614,"Standard Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",234.45,3,0.00,103.16,4,2023-02-11,2023-02-15,Winter,0.4400
110,US-2023-110674,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.57,2,0.20,-24.29,6,2023-02-12,2023-02-18,Winter,-0.1875
111,US-2023-121762,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Seattle,Washington,98103,West,OFF-AP-10001293,"Office Supplies",Appliances,"Belkin 8 Outlet Surge Protector",81.96,2,0.00,22.95,4,2023-02-14,2023-02-18,Winter,0.2800
112,US-2023-107706,"Second Class",ST-20530,"Shui Tom",Consumer,"United States",Houston,Texas,77095,Central,OFF-PA-10000466,"Office Supplies",Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.18,3,0.20,6.07,5,2023-02-14,2023-02-19,Winter,0.3752
113,US-2023-121762,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Seattle,Washington,98103,West,OFF-SU-10000157,"Office Supplies",Supplies,"Compact Automatic Electric Letter Opener",238.62,2,0.00,4.77,4,2023-02-14,2023-02-18,Winter,0.0200
114,US-2023-121762,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,"Logitech G600 MMO Gaming Mouse",239.97,3,0.00,86.39,4,2023-02-14,2023-02-18,Winter,0.3600
115,US-2023-165568,"Standard Class",BF-11020,"Barry Französisch",Corporate,"United States",Seattle,Washington,98105,West,OFF-BI-10001031,"Office Supplies",Binders,"Pressboard Data Binders by Wilson Jones",21.36,5,0.20,7.21,4,2023-02-15,2023-02-19,Winter,0.3375
116,US-2023-122567,"Standard Class",MN-17935,"Michael Nguyen",Consumer,"United States",Dallas,Texas,75220,Central,OFF-AP-10001303,"Office Supplies",Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.80,-13.93,5,2023-02-16,2023-02-21,Winter,-1.7500
117,US-2023-122567,"Standard Class",MN-17935,"Michael Nguyen",Consumer,"United States",Dallas,Texas,75220,Central,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",1.08,3,0.80,-1.73,5,2023-02-16,2023-02-21,Winter,-1.6019
118,US-2023-154165,"Standard Class",DL-13315,"Delfina Latchford",Consumer,"United States",Chicago,Illinois,60653,Central,OFF-AR-10003631,"Office Supplies",Art,"Staples in misc. colors",54.21,14,0.20,8.81,7,2023-02-17,2023-02-24,Winter,0.1625
119,US-2023-165589,"Same Day",TB-21595,"Troy Blackwell",Consumer,"United States",Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.60,-11.32,0,2023-02-18,2023-02-18,Winter,-0.4499
120,US-2023-152905,"Standard Class",AB-10015,"Aaron Bergman",Consumer,"United States",Arlington,Texas,76017,Central,OFF-ST-10000321,"Office Supplies",Storage,"Akro Stacking Bins",12.62,2,0.20,-2.52,6,2023-02-18,2023-02-24,Winter,-0.1997
121,US-2023-109491,"Standard Class",LC-16930,"Linda Cazamias",Corporate,"United States",Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.00,6.91,6,2023-02-20,2023-02-26,Winter,0.3401
122,US-2023-164903,"Standard Class",SR-20740,"Steven Roelle","Home Office","United States","Los Angeles",California,90049,West,OFF-PA-10003363,"Office Supplies",Paper,"Xerox 204",12.96,2,0.00,6.22,4,2023-02-20,2023-02-24,Winter,0.4799
123,US-2023-109491,"Standard Class",LC-16930,"Linda Cazamias",Corporate,"United States",Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",62.31,3,0.00,22.43,6,2023-02-20,2023-02-26,Winter,0.3600
124,US-2023-165540,"Standard Class",TM-21010,"Tamara Manning",Consumer,"United States",Woodstock,Illinois,60098,Central,OFF-BI-10004094,"Office Supplies",Binders,"GBC Standard Plastic Binding Systems Combs",8.85,5,0.80,-13.72,4,2023-02-21,2023-02-25,Winter,-1.5503
125,US-2023-133354,"First Class",SA-20830,"Sue Ann Reed",Consumer,"United States","Moreno Valley",California,92553,West,OFF-PA-10001800,"Office Supplies",Paper,"Xerox 220",19.44,3,0.00,9.33,2,2023-02-22,2023-02-24,Winter,0.4799
126,US-2023-103744,"Standard Class",MG-17875,"Michael Grace","Home Office","United States","El Paso",Texas,79907,Central,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",4.43,3,0.80,-6.86,4,2023-02-23,2023-02-27,Winter,-1.5485
127,US-2023-103744,"Standard Class",MG-17875,"Michael Grace","Home Office","United States","El Paso",Texas,79907,Central,OFF-LA-10004425,"Office Supplies",Labels,"Staple-on labels",6.94,3,0.20,2.34,4,2023-02-23,2023-02-27,Winter,0.3372
128,US-2023-137680,"Standard Class",JH-15430,"Jennifer Halladay",Consumer,"United States",Medford,Oregon,97504,West,OFF-PA-10000069,"Office Supplies",Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.78,3,0.20,7.69,6,2023-02-24,2023-03-02,Winter,0.3376
129,US-2023-137680,"Standard Class",JH-15430,"Jennifer Halladay",Consumer,"United States",Medford,Oregon,97504,West,OFF-PA-10000174,"Office Supplies",Paper,"Message Book, Wirebound, Four 5 1/2" X 4" Forms/Pg., 200 Dupl. Sets/Book",32.90,4,0.20,11.10,6,2023-02-24,2023-03-02,Winter,0.3374
130,US-2023-156545,"First Class",JS-16030,"Joy Smith",Consumer,"United States",Columbus,Ohio,43229,East,OFF-AR-10003560,"Office Supplies",Art,"Zebra Zazzle Fluorescent Highlighters",19.46,4,0.20,3.40,4,2023-02-27,2023-03-03,Winter,0.1747
131,US-2023-113880,"Standard Class",VF-21715,"Vicky Freymann","Home Office","United States",Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,"Novimex Swivel Fabric Task Chair",634.12,6,0.30,-172.12,4,2023-03-01,2023-03-05,Spring,-0.2714
132,US-2023-131009,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",362.25,6,0.30,0.00,4,2023-03-01,2023-03-05,Spring,0.0000
133,US-2023-104269,"Second Class",DB-13060,"Dave Brooks",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",457.57,2,0.20,51.48,5,2023-03-01,2023-03-06,Spring,0.1125
134,US-2023-131009,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame",63.55,6,0.60,-34.95,4,2023-03-01,2023-03-05,Spring,-0.5500
135,US-2023-168312,"Standard Class",GW-14605,"Giulietta Weimer",Consumer,"United States",Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,"Bevis Round Conference Room Tables and Bases",376.51,3,0.30,-43.03,6,2023-03-01,2023-03-07,Spring,-0.1143
136,US-2023-131009,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,OFF-FA-10004395,"Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth",18.84,5,0.20,-3.53,4,2023-03-01,2023-03-05,Spring,-0.1874
137,US-2023-113880,"Standard Class",VF-21715,"Vicky Freymann","Home Office","United States",Elmhurst,Illinois,60126,Central,OFF-PA-10003036,"Office Supplies",Paper,"Black Print Carbonless 8 1/2" x 8 1/4" Rapid Memo Book",17.47,3,0.20,5.68,4,2023-03-01,2023-03-05,Spring,0.3251
138,US-2023-131009,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,OFF-ST-10001469,"Office Supplies",Storage,"Fellowes Bankers Box Recycled Super Stor/Drawer",129.55,3,0.20,-22.67,4,2023-03-01,2023-03-05,Spring,-0.1750
139,US-2023-168312,"Standard Class",GW-14605,"Giulietta Weimer",Consumer,"United States",Houston,Texas,77036,Central,OFF-ST-10003692,"Office Supplies",Storage,"Recycled Steel Personal File for Hanging File Folders",137.35,3,0.20,8.58,6,2023-03-01,2023-03-07,Spring,0.0625
140,US-2023-143707,"Standard Class",HR-14770,"Hallie Redmond","Home Office","United States","New York City","New York",10035,East,TEC-PH-10003655,Technology,Phones,"Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4",5.94,3,0.00,1.60,4,2023-03-01,2023-03-05,Spring,0.2694
141,US-2023-107524,"Standard Class",KN-16705,"Kristina Nunn","Home Office","United States","New York City","New York",10009,East,OFF-EN-10001990,"Office Supplies",Envelopes,"Staple envelope",11.36,2,0.00,5.34,6,2023-03-02,2023-03-08,Spring,0.4701
142,US-2023-111157,"Standard Class",NH-18610,"Nicole Hansen",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,"Office Supplies",Paper,"Xerox 1971",3.42,1,0.20,1.07,4,2023-03-02,2023-03-06,Spring,0.3129
143,US-2023-107524,"Standard Class",KN-16705,"Kristina Nunn","Home Office","United States","New York City","New York",10009,East,OFF-PA-10000587,"Office Supplies",Paper,"Array Parchment Paper, Assorted Colors",36.40,5,0.00,17.47,6,2023-03-02,2023-03-08,Spring,0.4799
144,US-2023-111157,"Standard Class",NH-18610,"Nicole Hansen",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",151.20,3,0.20,32.13,4,2023-03-02,2023-03-06,Spring,0.2125
145,US-2023-127978,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",302.45,5,0.50,-199.62,5,2023-03-03,2023-03-08,Spring,-0.6600
146,US-2023-105648,"Standard Class",EJ-14155,"Eva Jacobs",Consumer,"United States","San Diego",California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.35,3,0.20,-23.49,4,2023-03-03,2023-03-07,Spring,-0.0375
147,US-2023-130421,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Houston,Texas,77095,Central,OFF-AP-10002534,"Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator",176.77,3,0.80,-459.61,4,2023-03-03,2023-03-07,Spring,-2.6000
148,US-2023-155852,"Second Class",AJ-10945,"Ashley Jarboe",Consumer,"United States",Wilmington,"North Carolina",28403,South,OFF-AR-10003560,"Office Supplies",Art,"Zebra Zazzle Fluorescent Highlighters",19.46,4,0.20,3.40,4,2023-03-03,2023-03-07,Spring,0.1747
149,US-2023-127964,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States","New York City","New York",10035,East,OFF-BI-10003429,"Office Supplies",Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.20,9.18,5,2023-03-03,2023-03-08,Spring,0.3626
150,US-2023-127964,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States","New York City","New York",10035,East,OFF-BI-10004593,"Office Supplies",Binders,"Ibico Laser Imprintable Binding System Covers",125.76,3,0.20,40.87,5,2023-03-03,2023-03-08,Spring,0.3250
151,US-2023-127978,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,OFF-LA-10000305,"Office Supplies",Labels,"Avery 495",15.12,3,0.20,4.91,5,2023-03-03,2023-03-08,Spring,0.3247
152,US-2023-127978,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,OFF-ST-10002486,"Office Supplies",Storage,"Eldon Shelf Savers Cubes and Bins",44.67,8,0.20,-10.05,5,2023-03-03,2023-03-08,Spring,-0.2250
153,US-2023-127964,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States","New York City","New York",10035,East,TEC-PH-10004700,Technology,Phones,"PowerGen Dual USB Car Charger",9.99,1,0.00,4.60,5,2023-03-03,2023-03-08,Spring,0.4605
154,US-2023-117016,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Margate,Florida,33063,South,OFF-AR-10001374,"Office Supplies",Art,"BIC Brite Liner Highlighters, Chisel Tip",15.55,3,0.20,2.33,5,2023-03-04,2023-03-09,Spring,0.1498
155,US-2023-116239,"Same Day",CL-12565,"Clay Ludtke",Consumer,"United States",Columbia,"South Carolina",29203,South,OFF-ST-10001370,"Office Supplies",Storage,"Sensible Storage WireTech Storage Systems",354.90,5,0.00,17.75,0,2023-03-04,2023-03-04,Spring,0.0500
156,US-2023-169061,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-AR-10000588,"Office Supplies",Art,"Newell 345",59.52,3,0.00,15.48,3,2023-03-05,2023-03-08,Spring,0.2601
157,US-2023-169061,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-BI-10001617,"Office Supplies",Binders,"GBC Wire Binding Combs",49.63,6,0.20,16.75,3,2023-03-05,2023-03-08,Spring,0.3375
158,US-2023-169061,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-PA-10001878,"Office Supplies",Paper,"Xerox 1891",97.82,2,0.00,45.98,3,2023-03-05,2023-03-08,Spring,0.4700
159,US-2023-169061,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,OFF-SU-10000381,"Office Supplies",Supplies,"Acme Forged Steel Scissors with Black Enamel Handles",18.62,2,0.00,5.40,3,2023-03-05,2023-03-08,Spring,0.2900
160,US-2023-169061,"Second Class",AB-10150,"Aimee Bixby",Consumer,"United States",Yonkers,"New York",10701,East,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930",479.97,3,0.00,177.59,3,2023-03-05,2023-03-08,Spring,0.3700
161,US-2023-104563,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,"Office Star - Task Chair with Contemporary Loop Arms",436.70,6,0.20,21.84,5,2023-03-07,2023-03-12,Spring,0.0500
162,US-2023-156587,"First Class",AB-10015,"Aaron Bergman",Consumer,"United States",Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1,0.20,5.48,1,2023-03-07,2023-03-08,Spring,0.1125
163,US-2023-104563,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.57,2,0.20,54.18,5,2023-03-07,2023-03-12,Spring,0.1125
164,US-2023-104563,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,OFF-AR-10000390,"Office Supplies",Art,"Newell Chalk Holder",20.65,5,0.00,9.50,5,2023-03-07,2023-03-12,Spring,0.4600
165,US-2023-156587,"First Class",AB-10015,"Aaron Bergman",Consumer,"United States",Seattle,Washington,98103,West,OFF-AR-10001427,"Office Supplies",Art,"Newell 330",17.94,3,0.00,4.66,1,2023-03-07,2023-03-08,Spring,0.2598
166,US-2023-131982,"Second Class",NP-18685,"Nora Pelletier","Home Office","United States","Des Moines",Washington,98198,West,OFF-BI-10004224,"Office Supplies",Binders,"Catalog Binders with Expanding Posts",107.65,2,0.20,33.64,4,2023-03-07,2023-03-11,Spring,0.3125
167,US-2023-104563,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,OFF-ST-10000934,"Office Supplies",Storage,"Contico 72"H Heavy-Duty Storage System",204.90,5,0.00,0.00,5,2023-03-07,2023-03-12,Spring,0.0000
168,US-2023-156587,"First Class",AB-10015,"Aaron Bergman",Consumer,"United States",Seattle,Washington,98103,West,OFF-ST-10002344,"Office Supplies",Storage,"Carina 42"Hx23 3/4"W Media Storage Unit",242.94,3,0.00,4.86,1,2023-03-07,2023-03-08,Spring,0.0200
169,US-2023-140116,"Standard Class",KT-16480,"Kean Thornton",Consumer,"United States",Denver,Colorado,80219,West,OFF-AR-10001044,"Office Supplies",Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.17,4,0.20,9.36,7,2023-03-10,2023-03-17,Spring,0.1125
170,US-2023-100279,"Standard Class",SW-20275,"Scott Williamson",Consumer,"United States","Royal Oak",Michigan,48073,Central,OFF-PA-10002259,"Office Supplies",Paper,"Geographics Note Cards, Blank, White, 8 1/2" x 11"",22.38,2,0.00,10.74,4,2023-03-10,2023-03-14,Spring,0.4799
171,US-2023-140116,"Standard Class",KT-16480,"Kean Thornton",Consumer,"United States",Denver,Colorado,80219,West,OFF-ST-10000078,"Office Supplies",Storage,"Tennsco 6- and 18-Compartment Lockers",636.41,3,0.20,-15.91,7,2023-03-10,2023-03-17,Spring,-0.0250
172,US-2023-166884,"Second Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,"Eldon Wave Desk Accessories",8.32,5,0.20,2.29,5,2023-03-11,2023-03-16,Spring,0.2752
173,US-2023-114790,"Second Class",FM-14215,"Filia McAdams",Corporate,"United States",Richmond,Kentucky,40475,South,OFF-AP-10002578,"Office Supplies",Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0.00,38.16,2,2023-03-11,2023-03-13,Spring,0.2600
174,US-2023-103338,"Standard Class",RB-19435,"Richard Bierner",Consumer,"United States",Roseville,California,95661,West,OFF-AR-10001770,"Office Supplies",Art,"Economy #2 Pencils",7.98,3,0.00,2.07,4,2023-03-11,2023-03-15,Spring,0.2594
175,US-2023-166884,"Second Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Columbus,Ohio,43229,East,OFF-FA-10001561,"Office Supplies",Fasteners,"Stockwell Push Pins",10.46,6,0.20,1.70,5,2023-03-11,2023-03-16,Spring,0.1625
176,US-2023-114790,"Second Class",FM-14215,"Filia McAdams",Corporate,"United States",Richmond,Kentucky,40475,South,OFF-PA-10000213,"Office Supplies",Paper,"Xerox 198",14.94,3,0.00,7.02,2,2023-03-11,2023-03-13,Spring,0.4699
